成交時間,商品名稱,口數,新倉價,平倉價,平倉損益淨額
2021/07/07 10:24:05,小型期07,1,"17,855","17,865",-578
2021/07/07 10:17:58,小型期07,1,"17,845","17,855",-578
2021/07/07 10:15:25,小型期07,1,"17,860","17,850",-578
2021/07/07 10:07:12,小型期07,1,"17,850","17,860",-578
2021/07/07 10:04:15,小型期07,1,"17,830","17,850",922
2021/07/07 9:21:52,小型期07,1,"17,829","17,815",-778
2021/07/07 9:17:15,小型期07,1,"17,820","17,830",-578
2021/07/07 9:15:01,小型期07,1,"17,820","17,810",-578
2021/07/07 9:09:42,小型期07,1,"17,805","17,815",-578
2021/07/07 9:06:47,小型期07,1,"17,815","17,805",-578
2021/07/07 8:59:50,小型期07,1,"17,800","17,810",-578
2021/07/07 1:51:12,小型期07,1,"17,875","17,850","1,172"
2021/07/06 21:33:58,小型期07,1,"17,885","17,874",-628
2021/07/06 21:30:17,小型期07,1,"17,875","17,883",-478
2021/07/06 21:27:50,小型期07,1,"17,877","17,880",-228
2021/07/06 21:10:06,小型期07,1,"17,877","17,877",-78
2021/07/06 16:55:37,小型期07,1,"17,850","17,850",-78
2021/07/06 15:28:03,小型期07,1,"17,850","17,849",-28
2021/07/06 13:37:55,小型期07,1,"17,898","17,885",-728
2021/07/06 13:03:25,小型期07,1,"17,895","17,905",422
2021/07/06 12:45:46,小型期07,1,"17,888","17,888",-78
2021/07/06 11:27:19,小型期07,1,"17,910","17,880","1,422"
2021/07/06 11:10:18,小型期07,1,"17,920","17,906",-778
2021/07/06 10:52:22,小型期07,1,"17,910","17,925",-828
2021/07/06 10:44:06,小型期07,1,"17,920","17,905",-828
2021/07/06 10:38:59,小型期07,1,"17,905","17,920",-828
2021/07/06 10:35:08,小型期07,1,"17,960","17,920","1,922"
2021/07/06 9:33:14,小型期07,1,"17,921","17,941","-1,078"
2021/07/06 9:30:17,小型期07,1,"17,939","17,924",-828
2021/07/06 9:26:34,小型期07,1,"17,930","17,941",-628
2021/07/06 9:10:06,小型期07,1,"17,930","17,945",-828
2021/07/06 9:01:04,小型期07,1,"17,945","17,930",-828
2021/07/06 8:52:57,小型期07,1,"17,935","17,950",-828
2021/07/05 22:33:47,小型期07,1,"17,943","17,950",-428
2021/07/05 20:49:33,小型期07,1,"17,945","17,951",222
2021/07/05 17:12:48,小型期07,1,"17,936","17,945",-528
2021/07/05 17:01:28,小型期07,1,"17,940","17,936",-278
2021/07/05 16:53:54,小型期07,2,"17,932","17,940",-956
2021/07/05 16:42:44,小型期07,1,"17,925","17,931",222
2021/07/05 16:10:07,小型期07,2,"17,905","17,921","-1,756"
2021/07/05 13:13:27,小型期07,2,"17,907.50","17,907",-106
2021/07/05 12:32:17,小型期07,2,"17,885.50","17,905","-2,106"
2021/07/05 11:09:23,小型期07,1,"17,890","17,905",-828
2021/07/05 10:52:21,小型期07,1,"17,885","17,901",-878
2021/07/05 10:41:25,小型期07,1,"17,880","17,895",-828
2021/07/05 9:47:32,小型期07,1,"17,890","17,850","1,922"
2021/07/05 9:31:55,小型期07,1,"17,880","17,889",-528
2021/07/05 9:23:54,小型期07,1,"17,845","17,860",-828
2021/07/05 9:13:00,小型期07,1,"17,827","17,844",-928
2021/07/03 1:36:54,小型期07,1,"17,700","17,740","1,922"
2021/07/03 1:10:00,小型期07,1,"17,702","17,738","1,722"
2021/07/02 21:36:06,小型期07,1,"17,690","17,701",-628
2021/07/02 21:30:49,小型期07,2,"17,685","17,690",394
2021/07/02 17:40:16,小型期07,2,"17,670","17,670",-156
2021/07/02 15:28:43,小型期07,1,"17,650","17,676","-1,378"
2021/07/02 15:28:43,小型期07,1,"17,705","17,676","1,372"
2021/07/02 12:51:02,小型期07,1,"17,705","17,645","2,922"
2021/07/02 11:13:25,小型期07,2,"17,715","17,705","-1,156"
2021/07/02 11:06:07,小型期07,1,"17,690","17,712","-1,178"
2021/07/02 11:05:44,小型期07,1,"17,687.00","17,705",-978
2021/07/02 10:55:39,小型期07,1,"17,670","17,688",822
2021/07/02 10:53:35,小型期07,1,"17,673","17,685",522
2021/07/02 10:21:16,小型期07,1,"17,653","17,670",-928
2021/07/02 10:21:02,小型期07,1,"17,647","17,665",-978
2021/07/02 10:10:12,小型期07,1,"17,666","17,660",222
2021/07/02 9:28:52,小型期07,1,"17,661","17,676",-828
2021/07/02 9:24:34,小型期07,1,"17,675","17,660",-828
2021/07/02 9:16:00,小型期07,1,"17,659","17,673",-778
2021/07/02 9:14:44,小型期07,1,"17,675","17,657",-978
2021/07/02 9:12:45,小型期07,1,"17,661","17,674",-728
2021/07/02 9:07:13,小型期07,1,"17,672","17,660",-678
2021/07/02 9:06:56,小型期07,1,"17,665","17,671",-378
2021/07/02 9:06:09,小型期07,1,"17,656","17,658",22
2021/07/02 8:56:55,小型期07,1,"17,645","17,655",-578
2021/07/02 8:50:03,小型期07,1,"17,652","17,645",-428
2021/07/01 13:16:40,小型期07,1,"17,620","17,630",-578
2021/07/01 12:26:06,小型期07,1,"17,625","17,624",-28
2021/07/01 12:11:04,小型期07,1,"17,626","17,640",-778
2021/07/01 12:04:00,小型期07,1,"17,590","17,625","1,672"
2021/07/01 11:58:37,小型期07,1,"17,570","17,620","2,422"
2021/07/01 11:45:36,小型期07,1,"17,681","17,620","2,972"
2021/07/01 11:13:35,小型期07,1,"17,770","17,688","4,022"
2021/07/01 10:37:12,小型期07,1,"17,755","17,770",-828
2021/07/01 10:31:39,小型期07,1,"17,751","17,765",-778
2021/07/01 10:28:22,小型期07,1,"17,750","17,750",-78
2021/07/01 10:28:10,小型期07,1,"17,720","17,749","1,372"
2021/07/01 10:10:15,小型期07,1,"17,695","17,710",-828
2021/07/01 9:25:10,小型期07,1,"17,699","17,710",-628
2021/07/01 9:20:05,小型期07,1,"17,700","17,700",-78
2021/07/01 9:18:35,小型期07,1,"17,693","17,698",-328
2021/07/01 9:05:34,小型期07,1,"17,709","17,695",-778
2021/07/01 9:01:59,小型期07,1,"17,665","17,700","-1,828"
2021/06/30 13:44:33,台指W517600P06,10,4,"17,600","-2,120"
2021/06/30 11:11:03,台指W517600P06,9,3,3,-396
2021/06/30 11:11:03,台指W517600P06,1,3,4,-39
2021/06/30 10:58:32,台指W517600P06,10,8,3,"-2,800"
2021/06/30 9:45:01,小型期07,1,"17,685","17,705","-1,078"
2021/06/30 9:37:44,小型期07,1,"17,680","17,688",322
2021/06/30 9:27:46,小型期07,1,"17,660","17,675",-828
2021/06/30 9:24:01,小型期07,1,"17,645","17,665","-1,078"
2021/06/30 9:20:15,小型期07,1,"17,575","17,630","2,672"
2021/06/29 16:36:16,小型期07,1,"17,485","17,520","1,673"
2021/06/29 11:46:06,小型期07,1,"17,486","17,484",24
2021/06/29 11:30:17,小型期07,1,"17,490","17,500",-577
2021/06/29 11:22:52,小型期07,1,"17,510","17,490","-1,077"
2021/06/29 10:47:52,小型期07,1,"17,480","17,495",674
2021/06/29 9:50:05,小型期07,1,"17,590","17,480","5,423"
2021/06/29 9:20:42,小型期07,1,"17,620","17,600","-1,078"
2021/06/29 9:18:04,小型期07,1,"17,585","17,605","-1,078"
2021/06/29 9:00:00,小型期07,1,"17,590","17,598",-478
2021/06/29 8:54:02,小型期07,1,"17,603","17,585",-978
2021/06/28 11:50:01,小型期07,1,"17,469","17,501","1,523"
2021/06/28 11:30:13,小型期07,1,"17,450","17,515","3,173"
2021/06/28 10:18:10,小型期07,1,"17,445","17,450",-326
2021/06/28 9:49:52,小型期07,1,"17,440","17,446",224
2021/06/28 9:35:14,小型期07,1,"17,420","17,435",-826
2021/06/28 9:30:15,小型期07,1,"17,440","17,435",174
2021/06/28 9:14:21,小型期07,1,"17,450","17,445",-326
2021/06/28 9:09:14,小型期07,1,"17,460","17,437","-1,226"
2021/06/28 8:51:04,小型期07,1,"17,470","17,455",-826
2021/06/25 12:44:52,小型期07,1,"17,429","17,480","2,474"
2021/06/25 10:43:56,小型期07,1,"17,440","17,510","3,423"
2021/06/24 16:20:48,小型期07,1,"17,355","17,370",-826
2021/06/24 12:39:01,小型期07,1,"17,370","17,365",-326
2021/06/24 12:25:32,小型期07,1,"17,350","17,370","-1,076"
2021/06/24 11:49:42,小型期07,1,"17,335","17,350",-826
2021/06/24 11:00:22,小型期07,1,"17,325","17,375","2,424"
2021/06/24 9:27:05,小型期07,1,"17,283","17,310","-1,426"
2021/06/23 23:00:47,小型期07,1,"17,290","17,291",-26
2021/06/23 20:13:08,小型期07,1,"17,250","17,275","-1,326"
2021/06/23 16:02:52,小型期07,1,"17,270","17,270",-76
2021/06/23 13:43:04,台指W416800P06,5,12,"16,800","-3,015"
2021/06/23 13:00:07,小型期07,1,"17,235","17,259","-1,276"
2021/06/23 10:08:20,小型期07,1,"17,190","17,200",-576
2021/06/23 9:59:36,小型期07,1,"17,191","17,200",-526
2021/06/23 9:55:14,小型期07,1,"17,216","17,213",74
2021/06/23 9:44:14,小型期07,1,"17,185","17,215","-1,576"
2021/06/23 9:33:05,小型期07,1,"17,075","17,130","-2,826"
2021/06/23 2:30:26,小型期07,2,"17,009","17,069","-6,202"
2021/06/22 10:16:39,小型期07,1,"17,020","17,030",-576
2021/06/22 10:05:01,小型期07,1,"17,130","17,020","5,424"
2021/06/21 21:54:00,小型期07,1,"17,040","17,039",-26
2021/06/21 21:21:10,小型期07,1,"17,050","17,062",-676
2021/06/21 15:44:01,小型期07,1,"16,954","17,050","-4,876"
2021/06/21 13:29:54,小型期07,1,"16,940.00","16,955",674
2021/06/21 12:41:05,小型期07,1,"16,940","16,938",24
2021/06/21 12:00:33,小型期07,1,"16,960","16,940","-1,076"
2021/06/21 11:55:03,小型期07,1,"16,930","16,950","-1,076"
2021/06/21 11:35:16,小型期07,1,"16,930","16,945",-826
2021/06/21 11:29:49,小型期07,1,"16,942","16,940",24
2021/06/21 10:55:30,小型期07,1,"16,940","16,970","-1,576"
2021/06/21 10:42:49,小型期07,1,"16,955","16,970",-826
2021/06/21 10:22:29,小型期07,1,"16,970","16,985",-826
2021/06/21 10:10:12,小型期07,1,"17,095","16,980","5,674"
2021/06/21 8:53:07,小型期07,1,"17,030","17,060","-1,576"
2021/06/19 2:10:52,小型期07,1,"17,120","17,116",-276
2021/06/19 2:02:12,小型期07,1,"17,110","17,120",-576
2021/06/19 1:45:00,小型期07,1,"17,120","17,115",-326
2021/06/19 1:34:30,小型期07,1,"17,110","17,120",-576
2021/06/19 1:22:20,小型期07,1,"17,125","17,114",-626
2021/06/19 1:11:12,小型期07,1,"17,111","17,123",-676
2021/06/19 0:40:06,小型期07,1,"17,128","17,115",-726
2021/06/19 0:10:02,小型期07,1,"17,281","17,130","7,474"
2021/06/18 12:23:05,小型期07,1,"17,290","17,289",-26
2021/06/18 11:18:35,小型期07,1,"17,295","17,290",-326
2021/06/18 11:12:28,小型期07,1,"17,290","17,289",-26
2021/06/18 10:51:48,小型期07,1,"17,303","17,290",-726
2021/06/18 10:47:47,小型期07,1,"17,285","17,300",-826
2021/06/18 10:37:16,小型期07,1,"17,295","17,294",-26
2021/06/18 10:01:17,小型期07,1,"17,290","17,300",-576
2021/06/18 9:51:38,小型期07,1,"17,300","17,290",424
2021/06/17 11:43:13,小型期07,1,"17,130","17,185","2,674"
2021/06/17 9:54:40,小型期07,1,"17,200","17,130","3,424"
2021/06/16 10:50:09,小型期06,1,"17,360","17,370",424
2021/06/16 9:15:50,小型期06,1,"17,350","17,349",-26
2021/06/15 9:03:22,小型期06,1,"17,320","17,340","-1,076"
2021/06/11 18:46:26,小型期06,1,"17,240","17,250",-576
2021/06/11 10:37:02,小型期06,1,"17,230","17,225",-326
2021/06/11 10:09:00,小型期06,1,"17,230","17,215",-826
2021/06/11 9:23:00,小型期06,1,"17,227","17,212",-826
2021/06/11 8:49:29,小型期06,1,"17,210","17,225",-826
2021/06/11 2:57:29,小型期06,1,"17,206","17,216",-576
2021/06/10 16:28:39,小型期06,1,"17,150","17,130","-1,076"
2021/06/10 15:51:01,小型期06,1,"17,140","17,150",-576
2021/06/10 12:45:27,小型期06,1,"17,132","17,139",-426
2021/06/10 10:15:35,小型期06,1,"17,122","17,147","-1,326"
2021/06/10 9:33:00,小型期06,1,"17,040","17,100","-3,076"
2021/06/10 9:26:15,小型期06,1,"17,045","17,043",24
2021/06/09 13:16:18,小型期06,1,"17,031","16,950","3,974"
2021/06/09 8:59:23,小型期06,1,"17,030","17,015",-826
2021/06/08 8:57:31,小型期06,1,"17,180","17,165",-826
2021/06/07 9:09:32,小型期06,1,"17,190","17,080","5,424"
2021/05/21 23:36:39,小型期06,1,"16,260","16,156","-5,274"
2021/05/17 16:30:17,小型期06,1,"15,550","15,350","9,927"
2021/05/17 9:38:13,小型期06,1,"15,336","15,636","-15,073"
2021/05/15 0:06:04,小型期06,1,"15,680","15,880","-10,074"
2021/03/26 10:07:28,小型期04,1,"15,970","16,195","-11,324"
2021/03/24 8:56:30,小型期04,1,"16,165","16,006","-8,024"
2021/03/17 13:54:42,小型期03,1,"16,325","16,177","-7,474"
2021/03/12 12:23:00,小型期03,1,"16,200","16,190",-574
2021/03/12 10:51:27,小型期03,1,"16,210","16,160","-2,574"
2021/03/12 9:54:30,小型期03,1,"16,240","16,200","-2,074"
2021/03/12 9:11:45,小型期03,1,"16,230","16,230",-74
2021/03/10 12:03:39,小型期03,1,"15,839","15,840",-24
2021/03/08 10:22:38,小型期03,1,"15,920","15,950","1,426"
2021/03/08 9:16:12,小型期03,1,"15,980","15,930","-2,574"
2021/03/05 12:59:01,小型期03,1,"15,795","15,800",176
2021/02/25 19:43:40,小型期03,1,"16,380","16,350","-1,574"
2021/02/25 16:19:17,小型期03,1,"16,370","16,345","-1,324"
2021/02/25 15:27:15,小型期03,1,"16,369","16,370",-24
2021/02/25 13:09:45,小型期03,1,"16,382","16,360","-1,174"
2021/02/22 12:41:15,小型期03,1,"16,425","16,405","-1,074"
2021/02/22 10:45:55,小型期03,1,"16,490","16,360","6,426"
2021/02/22 9:33:18,小型期03,1,"16,491","16,510","-1,025"
2021/02/22 9:11:07,小型期03,1,"16,481","16,479",26
2021/02/04 12:52:52,小型期02,1,"15,675","15,675",-74
2021/02/04 11:56:22,小型期02,2,"15,679","15,660","-2,048"
2021/02/03 12:49:14,小型期02,1,"15,775","15,777",26
2021/02/03 11:32:49,小型期02,1,"15,795","15,780",-824
2021/02/02 9:06:13,小型期02,1,"15,480","15,531","2,477"
2021/01/28 13:44:48,小型期02,2,"15,405","15,380","-2,644"
2021/01/28 10:57:07,小型期02,1,"15,421","15,359","3,028"
2021/01/27 9:46:26,小型期02,1,"15,743","15,780","1,776"
2021/01/27 9:19:36,小型期02,1,"15,745","15,725","-1,074"
2021/01/27 9:08:49,小型期02,1,"15,690","15,710","-1,074"
2021/01/27 3:38:25,小型期02,1,"15,690","15,700",-574
2021/01/26 22:30:12,小型期02,1,"15,700","15,710",-574
2021/01/26 22:01:18,小型期02,2,"15,682.50","15,692","-1,098"
2021/01/26 11:40:28,小型期02,1,"15,656","15,664",-474
2021/01/26 11:28:54,小型期02,1,"15,725","15,695","-1,574"
2021/01/25 9:18:51,小型期02,1,"15,970","15,943","-1,424"
2021/01/25 9:11:08,小型期02,1,"15,965","15,945","-1,074"
2021/01/25 9:04:48,小型期02,1,"15,950","15,894","-2,874"
2021/01/25 8:56:34,小型期02,1,"15,970","15,971",-24
2021/01/20 22:46:06,小型期02,2,"15,775","15,776",-48
2021/01/20 12:57:44,小型期01,1,"15,820","15,805",-824
2021/01/20 12:57:44,小型期01,1,"15,829","15,806","-1,224"
2021/01/20 12:42:19,小型期01,1,"15,840","15,801","-2,024"
2021/01/20 12:30:02,小型期01,2,"15,879","15,859","-2,148"
2021/01/20 12:08:58,小型期01,2,"15,839.50","15,840",-98
2021/01/20 11:39:47,小型期01,1,"15,810","15,812",26
2021/01/20 11:09:40,小型期01,1,"15,820","15,790","-1,574"
2021/01/20 11:09:40,小型期01,1,"15,820","15,790","-1,574"
2021/01/20 11:06:01,小型期01,2,"15,837.50","15,807","-3,198"
2021/01/19 17:00:02,小型期01,2,"15,900","15,875","-2,648"
2021/01/19 15:17:56,小型期01,3,"15,876","15,877",-72
2021/01/19 9:17:51,小型期01,1,"15,635","15,780","7,176"
2021/01/19 8:47:50,小型期01,1,"15,590","15,725","6,676"
2021/01/18 9:04:39,小型期01,2,"15,880","15,612","-26,948"
2021/01/15 23:25:26,小型期01,2,"15,992.50","15,580","-41,398"
2021/01/15 23:25:26,小型期01,1,"15,998","15,580","-20,974"
2021/01/14 9:44:20,小型期01,1,"15,680","15,660","-1,074"
2021/01/12 10:51:03,小型期01,1,"15,553","15,554",-24
2021/01/12 9:30:07,小型期01,1,"15,576","15,470","5,227"
2021/01/12 9:07:37,小型期01,1,"15,530","15,550","-1,074"
2021/01/08 12:29:41,小型期01,1,"15,335","15,381","2,228"
2021/01/08 11:48:17,小型期01,1,"15,335","15,430","4,678"
2021/01/08 10:35:54,小型期01,2,"15,339","15,340",-44
2021/01/07 10:20:11,小型期01,1,"15,090","15,110","-1,072"
2021/01/07 9:55:02,小型期01,1,"15,086","15,110","-1,272"
2021/01/07 9:39:38,小型期01,1,"15,070","15,069",-22
2021/01/07 9:39:38,小型期01,1,"15,070","15,069",-22
2021/01/07 9:26:19,小型期01,1,"15,095","15,093",28
2021/01/07 9:26:19,小型期01,1,"15,095","15,093",28
2021/01/06 12:16:22,小型期01,1,"14,938","14,873","3,178"
2021/01/06 11:56:10,小型期01,1,"14,938","14,890","2,328"
