成交時間,新倉時間,商品名稱,口數,新倉價,平倉價,平倉損益淨額,UUID
2023-03-02 12:36:18,2023-03-02 08:55:46,小型期03,1,15570,15570,-74,658c40aad58342e8
2023-03-02 08:45:45,2023-03-01 21:48:27,小型期03,1,15531,15591,-3074,d6acb8b7fcd842e5
2023-03-01 13:19:34,2023-03-01 12:20:59,小型期03,1,15530,15551,-1124,3a856cb4972c4f73
2023-03-01 11:13:11,2023-03-01 10:53:25,小型期03,1,15475,15510,-1823,09b6fde034244b37
2023-03-01 09:50:21,2023-03-01 09:40:59,小型期03,1,15415,15440,-1322,d6cecc01b4674201
2023-03-01 09:22:41,2023-03-01 09:13:35,小型期03,1,15376,15397,-1122,13b88125aa724812
2023-03-01 09:03:22,2023-03-01 09:02:02,小型期03,1,15345,15360,-822,ad3204135ff94e57
2023-02-24 12:39:02,2023-02-23 08:47:10,小型期03,1,15460,15541,3977,96a687b5c88247a0
2023-02-23 04:38:43,2023-02-22 10:42:15,小型期03,1,15350,15348,-172,2774457f46f24f52
2023-02-22 09:45:09,2023-02-22 09:30:39,小型期03,2,15371,15341,-3144,fe201ffd7e6b4e3d
2023-02-21 19:04:12,2023-02-21 17:18:13,小型期03,1,15470,15466,-272,0ab2709171814bdb
2023-02-21 16:55:39,2023-02-21 09:35:10,小型期03,1,15490,15465,-1322,059dc54155e348eb
2023-02-21 09:18:46,2023-02-21 08:56:01,小型期03,1,15487,15497,-572,2ad82928aa9745a9
2023-02-20 11:27:56,2023-02-20 11:12:19,小型期03,1,15512,15530,-974,d757a1a3aeec4dbd
2023-02-20 10:47:45,2023-02-20 10:47:29,小型期03,1,15515,15513,-174,4349531dca534f1b
2023-02-20 10:46:52,2023-02-20 10:12:40,小型期03,1,15505,15520,-824,d013c89467ea45ae
2023-02-20 10:12:30,2023-02-20 10:11:16,小型期03,1,15515,15505,-574,545e01d9bc274413
2023-02-20 10:04:32,2023-02-20 10:00:56,小型期03,1,15515,15507,-474,5b5d1331944240a9
2023-02-20 09:55:16,2023-02-20 09:50:18,小型期03,1,15510,15496,-773,0c03b032cbe7479a
2023-02-20 09:46:11,2023-02-20 09:45:00,小型期03,1,15503,15491,-673,45cab60f75de45eb
2023-02-20 09:44:19,2023-02-20 09:39:48,小型期03,1,15485,15499,-772,ba1b0e0c268c45db
2023-02-20 09:39:24,2023-02-20 09:36:40,小型期03,1,15485,15485,-72,1c0473068b384d64
2023-02-20 09:36:26,2023-02-20 09:30:23,小型期03,1,15480,15488,-472,ba00e4c9929d41b8
2023-02-20 09:19:26,2023-02-17 11:57:22,小型期03,1,15459,15480,-1122,e40f093441794b65
2023-02-20 09:19:26,2023-02-17 11:57:22,小型期03,1,15459,15480,-1122,49484d6a3b7f4a27
2023-02-20 09:19:26,2023-02-17 09:34:52,小型期03,1,15440,15480,-2072,e40f093441794b65
2023-02-20 09:19:26,2023-02-17 09:34:52,小型期03,1,15440,15480,-2072,49484d6a3b7f4a27
2023-02-17 09:16:33,2023-02-17 09:05:52,小型期03,1,15443,15462,-1022,cb9c38556d83412d
2023-02-17 09:05:50,2023-02-17 08:57:00,小型期03,1,15446,15440,-372,04c625bc1d4e4591
2023-02-17 08:55:43,2023-02-17 08:50:58,小型期03,1,15430,15445,-822,148ae80370564bb4
2023-02-16 21:47:00,2023-02-15 23:58:18,小型期03,1,15370,15470,4928,98bd5cdc43df49d7
2023-02-15 09:30:57,2023-02-15 09:04:34,小型期02,1,15520,15520,-74,9b7ad4cf94ad40c7
2023-02-15 09:01:00,2023-02-15 08:59:56,小型期02,1,15510,15501,-524,00a5ea7031a948ac
2023-02-14 21:30:01,2023-02-14 09:39:09,小型期02,1,15615,15650,1676,ddf8796b19614f55
2023-02-14 09:39:03,2023-02-14 08:46:55,小型期02,1,15630,15615,676,8bf97e9b00b14b46
2023-02-10 09:25:27,2023-02-10 09:24:44,小型期02,1,15570,15579,-524,da2c764652354d25
2023-02-10 09:23:42,2023-02-10 09:23:04,小型期02,1,15560,15570,-574,af07d7c398cc4312
2023-02-10 09:12:47,2023-02-10 09:11:21,小型期02,1,15560,15549,-624,933df23bf1c14cbd
2023-02-10 09:01:38,2023-02-10 09:00:24,小型期02,1,15565,15580,-824,acbc384c49f04673
2023-02-10 09:00:01,2023-02-10 08:45:21,小型期02,1,15590,15570,926,5eb953c4e6504f7d
2023-02-10 03:16:56,2023-02-09 16:17:25,小型期02,1,15638,15628,-574,8d829e24537045b1
2023-02-09 11:24:02,2023-02-09 10:29:55,小型期02,1,15573,15575,26,ae6fd4b93b4144ab
2023-02-09 10:12:18,2023-02-09 09:29:01,小型期02,1,15565,15550,-824,d1514819cfed424c
2023-02-09 09:27:14,2023-02-09 09:19:59,小型期02,1,15565,15555,-574,340d6f6f7d5f499b
2023-02-09 09:15:13,2023-02-09 09:08:51,小型期02,1,15565,15550,-824,35c538bac56a425f
2023-02-07 09:22:07,2023-02-07 08:53:53,小型期02,1,15390,15429,1878,debf4827c5934f31
2023-02-06 12:17:03,2023-02-03 22:39:46,小型期02,1,15550,15449,4977,654658861cc341f6
2023-02-06 09:03:17,2023-02-03 22:26:06,小型期02,1,15510,15479,1477,a8e7ac29c3214310
2023-02-03 21:58:34,2023-02-03 09:20:36,小型期02,1,15525,15525,-74,d950d2849cfa4810
2023-02-03 16:20:44,2023-02-03 09:20:36,小型期02,1,15525,15555,1426,f5d90e3d45c94f82
2023-02-03 09:11:59,2023-02-02 10:20:40,小型期02,1,15509,15509,-74,339e1014be694513
2023-02-02 11:01:07,2023-02-02 10:20:40,小型期02,1,15509,15545,1726,4a1921b4c2164307
2023-02-02 10:13:01,2023-02-02 10:01:34,小型期02,1,15509,15503,-374,b721db9e100f4502
2023-02-02 10:13:01,2023-02-02 10:01:34,小型期02,1,15509,15503,-374,5449600b90a84de0
2023-02-02 10:13:01,2023-02-02 10:01:34,小型期02,1,15509,15503,-374,b721db9e100f4502
2023-02-02 10:13:01,2023-02-02 10:01:34,小型期02,1,15509,15503,-374,5449600b90a84de0
2023-02-02 01:12:34,2023-02-01 23:57:45,小型期02,2,15388,15367,-2244,406770b511d54b7a
2023-02-01 23:44:41,2023-02-01 22:33:27,小型期02,2,15420,15400,-2144,64cf4d776de24fb3
2023-02-01 10:02:15,2023-02-01 09:35:35,小型期02,1,15350,15340,-572,edcbe08dc0ab4549
2023-02-01 09:21:25,2023-02-01 09:05:08,小型期02,1,15380,15355,-1322,34a12b8935a342d3
2023-01-31 10:42:22,2023-01-31 10:39:34,小型期02,1,15395,15385,-572,c73345e1edfd4d3c
2023-01-31 10:25:36,2023-01-31 10:04:37,小型期02,1,15391,15400,-522,5d80a020821e4e24
2022-09-28 09:56:12,2022-09-23 10:01:29,小型期10,1,14200,13610,29430,2cac0d041d5b46bf
2022-09-23 21:05:18,2022-09-23 10:01:29,小型期10,1,14200,14035,8180,c4bcaafb9da4446d
2022-09-23 09:58:48,2022-09-23 09:24:50,小型期10,2,14210,14206,260,87116be72e864891
2022-09-23 09:14:38,2022-09-23 09:05:40,小型期10,2,14200,14222,-2340,bb08d90cc42a47df
2022-09-23 09:05:01,2022-09-23 08:49:26,小型期10,2,14200,14207,-840,da0f809f11cd4c01
2022-09-23 03:14:17,2022-09-23 01:01:55,小型期10,2,14225,14253,-2940,1e339fc57e514439
2022-09-23 00:52:44,2022-09-23 00:28:10,小型期10,2,14225,14242,-1840,449e8293cf53407b
2022-09-23 00:24:19,2022-09-22 23:58:22,小型期10,2,14215,14230,-1640,2c22de77992846b6
2022-09-22 23:57:04,2022-09-22 23:48:38,小型期10,1,14226,14215,-620,8e9afc758d8040b9
2022-09-22 23:47:00,2022-09-22 23:00:11,小型期10,2,14205,14229,-2540,7a4b59825ac14b5b
2022-09-19 08:51:27,2022-09-13 20:43:49,小型期09,1,14740,14569,8478,01d56b693551428b
2022-09-13 21:21:10,2022-09-13 20:43:49,小型期09,1,14740,14690,2428,8c92e29232e54446
2022-09-13 09:57:11,2022-09-13 09:31:48,小型期09,1,14885,14902,-922,c3413bfeec424e50
2022-09-13 09:31:38,2022-09-13 09:30:06,小型期09,1,14900,14885,-822,866eee4a7f99488f
2022-09-13 09:22:16,2022-09-13 09:00:00,小型期09,1,14910,14899,-622,226faf1397b64f26
2022-09-12 10:48:27,2022-09-12 10:41:43,小型期09,1,14780,14800,-1072,2269150d839e44f6
2022-09-12 10:39:01,2022-09-12 09:35:18,小型期09,1,14780,14778,-172,402e469aa1114cd6
2022-09-12 09:34:24,2022-09-12 09:32:14,小型期09,1,14770,14780,-572,32de6ec52a0e48b6
2022-09-12 09:25:00,2022-09-12 09:22:05,小型期09,1,14750,14773,-1222,c38ceb75310d4406
2022-09-12 09:20:13,2022-09-12 09:18:25,小型期09,1,14740,14760,-1072,756ac38d6218486d
2022-09-08 10:10:37,2022-09-08 10:03:02,小型期09,1,14440,14440,-70,bb362b690fde4ec0
2022-09-08 09:27:18,2022-09-08 08:54:23,小型期09,1,14455,14415,1930,f71ab637772b4537
2022-09-05 13:18:18,2022-09-05 13:03:27,小型期09,1,14620,14620,-72,3a05abfcdbd74bb2
2022-09-05 10:54:29,2022-09-05 10:40:39,小型期09,1,14580,14610,-1572,c550e4f181694a1f
2022-09-05 10:38:17,2022-09-05 10:37:01,小型期09,1,14575,14585,-572,687efa1f36d8445b
2022-09-05 10:20:02,2022-09-05 09:22:20,小型期09,1,14650,14661,-622,d7093325a2464ce5
2022-09-05 09:02:11,2022-09-03 00:06:12,小型期09,1,14715,14714,-22,5d166d6ffc4f41d9
2022-09-03 02:10:02,2022-09-03 00:06:12,小型期09,1,14715,14581,6628,788b6188becd4b13
2022-09-02 21:09:14,2022-09-02 20:45:20,小型期09,2,14650,14681,-3244,575a31af877544b9
2022-09-02 20:30:53,2022-09-02 12:41:36,小型期09,2,14680,14680,-144,6220ff0d6aa5425c
2022-09-02 12:41:04,2022-09-02 12:27:01,小型期09,2,14693,14683,-1144,61fdb16da9844f88
2022-09-02 12:26:37,2022-09-02 12:25:53,小型期09,2,14690,14694,-544,1ea85c6885274ac6
2022-09-02 12:18:46,2022-09-02 10:01:05,小型期09,2,14710,14710,-144,80217fbb5d1442e5
2022-09-02 10:00:05,2022-09-02 09:09:32,小型期09,2,14726,14725,-44,ddc301f11ea04b87
2022-09-02 09:09:00,2022-09-02 09:03:30,小型期09,2,14750,14730,-2144,7f0a70350cb7497c
2022-09-02 09:03:06,2022-09-02 08:49:49,小型期09,2,14740,14751,-1244,0e13f67f13334463
2022-09-02 04:39:26,2022-09-02 04:38:05,小型期09,2,14799,14803,-544,aa29fa75b03b4bc2
2022-09-02 04:29:53,2022-09-02 04:02:21,小型期09,2,14775,14802,-2844,77d621bdf9174032
2022-09-02 03:55:08,2022-09-02 03:44:18,小型期09,2,14740,14770,-3144,a09c5f39bf4b4c7e
2022-09-02 03:11:43,2022-09-01 10:23:01,小型期09,2,14770,14770,-144,1199e2db552b4c1f
2022-09-01 10:21:09,2022-09-01 10:09:38,小型期09,2,14755,14774,-2044,eb7ea54efd434492
2022-09-01 10:04:53,2022-09-01 09:10:39,小型期09,2,14770,14768,56,4efa3754f5604520
2022-09-01 03:16:11,2022-08-31 23:40:38,小型期09,2,14975,14976,-244,da6ed1d872e84d97
2022-08-31 23:36:53,2022-08-31 22:47:49,小型期09,2,14980,14980,-144,1d90deca19a84370
2022-08-31 22:43:42,2022-08-31 22:06:13,小型期09,2,14980,14980,-144,afe7fb1a7a3745c1
2022-08-31 16:44:05,2022-08-31 16:27:30,小型期09,1,14950,14970,-1072,a9621d443ddd4d83
2022-08-31 13:30:04,2022-08-31 09:14:07,小型期09,1,14852,15040,9328,5e5a1f3d10d348fd
2022-08-31 09:50:41,2022-08-31 09:14:07,小型期09,1,14852,14900,2328,cfa633afd33d456b
2022-08-31 09:13:58,2022-08-31 09:11:09,小型期09,2,14841,14852,-1244,a4f4decd347e41dc
2022-08-31 09:10:56,2022-08-31 09:09:01,小型期09,2,14850,14840,-1144,92a440048a104516
2022-08-31 09:08:43,2022-08-31 09:06:50,小型期09,2,14845,14855,-1144,218ff3742143476d
2022-08-31 09:06:01,2022-08-31 09:03:42,小型期09,2,14854,14844,-1144,9cee30a39a084e5e
2022-08-31 03:07:30,2022-08-31 00:22:03,小型期09,2,14810,14810,-144,af42b6780a504dbc
2022-08-31 00:16:00,2022-08-30 23:38:47,小型期09,2,14810,14836,-2744,0eeb8a8c52784ae4
2022-08-30 23:08:14,2022-08-30 22:06:13,小型期09,1,14881,14810,3478,766465851e70493b
2022-08-30 09:32:17,2022-08-30 09:03:39,小型期09,1,14850,14888,1828,70a1385fde9740b4
2022-08-30 01:45:39,2022-08-29 11:41:09,小型期09,1,14870,14890,-1072,cc5a2fffd8be4e63
2022-08-29 09:37:53,2022-08-29 09:30:50,小型期09,1,14790,14790,-72,e4ad103d2f224f06
2022-08-26 21:50:38,2022-08-26 20:56:07,小型期09,1,15267,15250,-922,bb5f2f9fb2524eb6
2022-08-25 11:33:05,2022-08-25 08:47:02,小型期09,1,15140,15188,2328,05178edeeed74c2b
2022-08-24 13:07:12,2022-08-24 12:58:31,小型期09,1,15059,15040,-1022,4074a203431c4f08
2022-08-24 10:41:18,2022-08-24 10:29:08,小型期09,1,15065,15045,-1072,479551556cd34b54
2022-08-19 20:08:09,2022-08-19 20:01:06,小型期09,2,15290,15289,-244,a8eec7ec439a4053
2022-08-19 19:07:06,2022-08-19 10:33:05,小型期09,2,15369,15269,-10194,15bd4d2f65d94056
2022-08-19 09:40:22,2022-08-19 09:35:09,小型期09,1,15276,15301,-1322,0e0bf3a7d19c4004
2022-08-18 10:08:01,2022-08-18 09:36:50,小型期09,1,15280,15260,928,f4ae63a05ef94167
2022-08-18 09:32:47,2022-08-18 09:26:37,小型期09,1,15270,15285,-822,92c05a4471c24919
2022-08-18 09:25:06,2022-08-18 09:21:38,小型期09,1,15266,15280,-772,862df37c9eaf4541
2022-08-18 09:21:25,2022-08-18 09:19:53,小型期09,1,15280,15269,-622,bb550a4b605c4d16
2022-08-18 09:17:32,2022-08-18 09:07:33,小型期09,1,15265,15275,-572,3cf3f47520fe46aa
2022-08-18 09:03:56,2022-08-18 09:00:45,小型期09,1,15260,15275,-822,1ea77a82f94249ed
2022-08-11 10:11:37,2022-08-11 10:09:03,小型期08,1,15115,15130,-822,a1e802b6ff70437f
2022-08-11 10:03:41,2022-08-11 09:23:22,小型期08,1,15127,15126,-22,2317b5a51d0c4ddb
2022-08-08 09:15:15,2022-08-08 09:05:42,小型期08,1,14930,14915,-822,4d58621cb9f445d1
2022-08-08 09:00:06,2022-08-08 08:58:56,小型期08,1,14935,14919,-872,33ca7a22693345ce
2022-08-05 08:45:08,2022-08-02 01:05:01,小型期08,1,14790,14816,-1372,907469a0c5ec42bd
2022-08-02 10:39:00,2022-08-01 23:20:42,小型期08,1,14815,14660,7678,9c96077cb8f84156
2022-08-01 23:24:00,2022-08-01 22:03:19,小型期08,1,14820,14830,-572,290fee45aa3b4eef
2022-08-01 22:01:04,2022-08-01 21:59:54,小型期08,1,14815,14825,-572,376d3803956748a7
2022-08-01 22:01:04,2022-08-01 21:59:54,小型期08,1,14815,14825,-572,9e2c30157c7a432d
2022-08-01 22:01:04,2022-08-01 21:59:54,小型期08,1,14815,14825,-572,376d3803956748a7
2022-08-01 22:01:04,2022-08-01 21:59:54,小型期08,1,14815,14825,-572,9e2c30157c7a432d
2022-08-01 21:53:20,2022-08-01 21:28:46,小型期08,1,14790,14825,-1822,b5dbe8ff88e24331
2022-08-01 21:53:20,2022-08-01 21:28:46,小型期08,1,14790,14825,-1822,00755c469bba44be
2022-08-01 21:53:20,2022-08-01 21:28:46,小型期08,1,14790,14825,-1822,b5dbe8ff88e24331
2022-08-01 21:53:20,2022-08-01 21:28:46,小型期08,1,14790,14825,-1822,00755c469bba44be
2022-07-30 03:01:55,2022-07-29 22:48:09,小型期08,2,14931,14950,-2044,72c4eac5bfde413c
2022-07-29 22:44:41,2022-07-29 13:39:50,小型期08,2,14940,14940,-144,79d8851ecb504213
2022-07-29 11:21:43,2022-07-29 11:17:35,小型期08,2,14964,14949,-1644,91371b0b5099498c
2022-07-29 10:12:15,2022-07-29 10:07:43,小型期08,1,14960,14975,-822,c656517ebbb945c9
2022-07-29 10:12:15,2022-07-29 10:07:43,小型期08,1,14960,14974,-772,c833652397234d60
2022-07-29 09:55:29,2022-07-29 09:16:58,小型期08,1,14960,14954,228,e77166a95d6f4a02
2022-07-29 09:41:01,2022-07-29 09:16:58,小型期08,1,14960,14945,678,4c6b9adb0bdc4eeb
2022-07-29 09:14:17,2022-07-29 09:06:20,小型期08,2,14950,14975,-2644,9134511bb9a34a4c
2022-07-29 03:06:26,2022-07-28 09:01:52,小型期08,1,14920,14920,-72,577b80c003da400d
2022-07-28 10:10:57,2022-07-28 08:46:07,小型期08,1,14921,14810,5478,12178cc48bab440d
2022-07-27 11:03:08,2022-07-27 09:07:43,小型期08,1,14710,14660,2428,3f97edac8a4946c6
2022-07-27 10:48:28,2022-07-27 09:07:43,小型期08,1,14710,14650,2928,2848ded318754dad
2022-07-27 04:40:38,2022-07-26 22:26:07,小型期08,1,14640,14640,-72,b0101e36fe424b74
2022-07-27 00:54:56,2022-07-26 22:26:07,小型期08,1,14640,14620,928,63ca60fa1d8b490c
2022-07-26 10:09:00,2022-07-26 09:37:47,小型期08,1,14760,14680,3928,4e50e3cb0d4b4023
2022-07-26 09:37:29,2022-07-26 09:26:42,小型期08,2,14780,14758,-2344,93dd0f77024f4028
2022-07-26 09:26:27,2022-07-26 09:24:15,小型期08,2,14760,14780,-2144,97edaf76dc5c4ca5
2022-07-26 09:15:26,2022-07-26 09:09:00,小型期08,2,14740,14760,-2144,fc4916f719fc4013
2022-07-25 16:36:47,2022-07-25 12:48:39,小型期08,2,14825,14825,-144,1ff2e6794b584c9f
2022-07-25 11:59:26,2022-07-25 11:52:18,小型期08,1,14800,14820,-1072,27d7eac0bb3044c5
2022-07-22 21:41:36,2022-07-22 11:34:41,小型期08,2,14785,14835,-5144,346247f2ea284cfa
2022-07-20 16:09:36,2022-07-20 12:54:11,小型期08,1,14620,14586,1628,909d1386f6ec4328
2022-07-20 16:09:33,2022-07-20 12:54:11,小型期08,1,14620,14586,1628,61251daaedbf4a85
2022-07-15 09:29:24,2022-07-15 09:05:52,小型期07,1,14410,14390,930,acbbc68aa6914404
2022-07-15 08:54:00,2022-07-15 08:49:06,小型期07,1,14435,14445,-570,9e7722eaee994237
2022-07-15 01:39:13,2022-07-14 23:44:18,小型期07,2,14380,14397,-1840,dd85a22fc1dd44d7
2022-07-14 21:40:14,2022-07-14 15:07:01,小型期07,1,14390,14298,4530,5afefe6945dd40aa
2022-07-14 15:00:51,2022-07-14 13:40:22,小型期07,3,14391,14411,-3210,e7b1b4636efb4ae5
2022-07-14 13:30:42,2022-07-14 12:10:16,小型期07,3,14390,14409,-3060,c56cb3f5ae4646f8
2022-07-14 12:05:44,2022-07-14 11:48:17,小型期07,3,14380,14400,-3210,cfa0dad1940f4dfc
2022-07-14 10:19:46,2022-07-14 10:10:51,小型期07,1,14320,14349,-1520,46f10b249b3a4c53
2022-07-14 09:05:42,2022-07-14 08:59:13,小型期07,1,14185,14191,-370,88a33dc4a2004bd5
2022-07-14 09:05:42,2022-07-14 08:59:13,小型期07,1,14185,14190,-320,67bfd11e581a4528
2022-07-13 22:26:16,2022-07-13 22:21:53,小型期07,2,14150,14177,-2840,224451772ef042a4
2022-07-13 21:42:44,2022-07-13 21:07:51,小型期07,2,14162,14170,-940,cc28768d6c9349ca
2022-07-13 21:02:53,2022-07-13 21:00:22,小型期07,2,14166,14166,-140,86328ed5812c4949
2022-07-13 15:39:27,2022-07-13 13:16:44,小型期07,1,14316,14279,1780,9365d2db0dba4f7d
2022-07-13 13:02:28,2022-07-13 11:37:16,小型期07,2,14336,14350,-1540,85c0fbdc12404a26
2022-07-13 10:55:55,2022-07-13 09:35:38,小型期07,2,14270,14299,-3040,e044d6f20ccd4107
2022-07-13 09:32:57,2022-07-13 09:31:16,小型期07,2,14250,14282,-3340,7a7d5e5a98354f7b
2022-07-13 09:30:27,2022-07-13 09:16:14,小型期07,2,14260,14270,-1140,dbff06aaa53e4ace
2022-07-09 01:06:51,2022-07-09 00:58:56,小型期07,2,14415,14413,60,78451b08202c4748
2022-07-09 00:56:20,2022-07-09 00:07:37,小型期07,2,14425,14426,-240,b3a21e5264f14c8d
2022-07-08 23:57:01,2022-07-08 23:36:14,小型期07,2,14455,14445,860,429137cba38c4d71
2022-07-08 23:25:59,2022-07-08 23:14:13,小型期07,2,14445,14465,-2140,d6e3912e698646c7
2022-07-08 23:02:40,2022-07-08 10:09:31,小型期07,2,14460,14449,960,2df5c3bbce404b38
2022-07-08 10:00:57,2022-07-08 09:57:48,小型期07,1,14445,14474,-1520,a5f133de25584724
2022-07-08 10:00:57,2022-07-08 09:57:48,小型期07,1,14445,14473,-1470,2e241046eaf2449d
2022-07-08 09:27:07,2022-07-08 09:19:51,小型期07,2,14415,14446,-3240,1b90a516909c4f9f
2022-07-08 09:16:25,2022-07-08 09:09:09,小型期07,2,14365,14406,-4240,cae4ae3db5314757
2022-07-08 09:06:02,2022-07-08 09:02:47,小型期07,2,14370,14399,-3040,907193909aa74ce9
2022-07-08 09:00:12,2022-07-08 08:49:02,小型期07,1,14350,14382,-1670,8d1289f6c463426f
2022-07-08 09:00:12,2022-07-08 08:49:02,小型期07,1,14350,14381,-1620,d952deb5e4104ec0
2022-07-08 01:54:52,2022-07-07 23:31:21,小型期07,2,14360,14390,-3140,2d2e2223cd1c4da6
2022-07-07 22:52:45,2022-07-07 22:01:11,小型期07,2,14340,14380,-4140,07d24bb60c32402a
2022-07-07 09:43:12,2022-07-07 09:37:07,小型期07,1,13910,13910,-70,c8c73fdd2f6f4144
2022-07-07 09:42:28,2022-07-07 09:37:07,小型期07,1,13910,13880,1430,0b26ed42246440f4
2022-07-06 11:43:42,2022-07-06 11:06:45,小型期07,2,14010,14010,-140,96c839613de54938
2022-07-06 11:04:25,2022-07-06 10:42:25,小型期07,2,14021,14025,-540,3bb9ee309ecb4e2e
2022-07-06 10:30:15,2022-07-06 10:27:09,小型期07,2,14030,14059,-2990,6c2848e7f6fc4ce5
2022-07-06 10:00:55,2022-07-06 09:58:52,小型期07,1,14080,14101,-1120,355abbcf8c2d4e45
2022-07-06 09:01:30,2022-07-06 09:00:51,小型期07,1,14203,14223,-1070,2ee89ee4c9344485
2022-07-05 13:12:34,2022-07-05 09:35:45,小型期07,1,14260,14250,430,a8c8ea5470ad47b9
2022-07-05 12:57:52,2022-07-05 09:33:00,小型期07,1,14280,14156,6130,c8cad12d47f34755
2022-07-05 10:54:05,2022-07-05 09:33:00,小型期07,1,14280,14065,10680,36f32c5d58bf4848
2022-07-05 08:45:39,2022-07-04 10:48:27,小型期07,1,14095,14357,-13170,5532c90d963741b4
2022-07-05 08:45:39,2022-07-01 09:25:53,小型期07,1,14575,14356,10879,dd28f0c6d3484cf4
2022-07-04 09:51:09,2022-07-01 09:24:52,小型期07,1,14600,14255,17179,b5695517ea674f3d
2022-07-01 11:18:11,2022-07-01 09:24:52,小型期07,1,14600,14300,14929,81b679827e5941c2
2022-07-01 08:49:26,2022-07-01 08:46:35,小型期07,1,14641,14700,-3022,192bc2fb0cfc47a4
2022-07-01 00:26:21,2022-06-29 09:43:31,小型期07,1,15088,14650,21828,a7404c1aa338491f
2022-06-30 12:44:19,2022-06-28 22:05:03,小型期07,1,15260,14670,29428,8f59015c592545c8
2022-06-30 09:20:12,2022-06-28 22:05:03,小型期07,1,15260,14780,23928,2201b20b9db64b4f
2022-06-28 12:35:05,2022-06-28 12:10:40,小型期07,2,15160,15180,-2144,bdb19783441442e7
2022-06-28 12:05:25,2022-06-28 12:03:49,小型期07,2,15155,15175,-2144,0ef416cdd744477f
2022-06-28 11:49:59,2022-06-28 11:11:11,小型期07,2,15145,15175,-3144,ed401eb9c93e4010
2022-06-28 10:54:53,2022-06-28 09:28:10,小型期07,1,15210,15165,2178,459829699ae44540
2022-06-28 00:47:20,2022-06-27 23:55:09,小型期07,2,15245,15245,-144,1442098a94f04084
2022-06-27 22:48:30,2022-06-27 22:18:29,小型期07,2,15200,15250,-5094,bb7ea72cf8e943b8
2022-06-23 17:44:29,2022-06-22 22:00:01,小型期07,1,15085,14985,4928,8320497d281c408e
2022-06-23 10:41:14,2022-06-22 09:02:08,小型期07,1,15260,14930,16428,6ff5e38441154da4
2022-06-23 10:25:29,2022-06-22 08:51:33,小型期07,1,15291,14880,20478,4c5d2be1b52a41c8
2022-06-21 10:34:56,2022-06-16 11:42:32,小型期07,1,15585,15246,16877,ee91ce6951f2464e
2022-06-16 23:07:12,2022-06-16 09:35:19,小型期07,1,15701,15170,26477,63e7fa4740684580
2022-06-16 11:32:48,2022-06-16 09:22:04,小型期07,1,15760,15630,6426,a87e5ac1473e4a71
2022-06-15 09:25:10,2022-06-14 12:47:45,小型期07,1,15570,15611,-2124,ac417561582748e5
2022-06-15 09:21:02,2022-06-14 12:24:01,小型期07,1,15595,15590,176,4bda7365f32b490c
2022-06-14 10:17:12,2022-06-10 20:31:16,小型期07,1,15967,15483,24127,7f3dc4b721cf4f39
2022-06-13 13:28:16,2022-06-10 20:31:16,小型期07,1,15967,15635,16526,4bc1f7db24b341fa
2022-06-10 20:18:38,2022-06-10 20:17:50,小型期07,1,16050,16047,-224,9138c19cbbb7410c
2022-06-10 20:18:38,2022-06-10 20:17:50,小型期07,1,16050,16047,-224,2d44259d75194e4e
2022-06-10 20:18:38,2022-06-10 20:15:34,小型期07,1,16059,16047,-674,9138c19cbbb7410c
2022-06-10 20:18:38,2022-06-10 20:15:34,小型期07,1,16059,16047,-674,2d44259d75194e4e
2022-06-10 20:15:34,2022-06-10 20:03:56,小型期07,1,16022,16059,-1924,4c73ad7f5f204431
2022-06-10 20:15:34,2022-06-10 20:03:56,小型期07,1,16022,16059,-1924,9f056153bb7d4896
2022-06-09 18:25:20,2022-06-09 18:22:22,小型期07,1,16200,16198,-174,bf70347a118e41ae
2022-06-09 18:24:58,2022-06-09 18:22:22,小型期07,1,16200,16201,-24,01b966dc668f4f90
2022-06-09 18:15:04,2022-06-09 16:48:05,小型期07,1,16185,16184,-124,6f7d869bb7934cd1
2022-06-09 18:10:30,2022-06-09 16:48:05,小型期07,1,16185,16184,-124,d299f779ea22488f
2022-06-08 18:53:33,2022-06-08 15:13:59,小型期06,1,16633,16647,-776,2832391e92b945e4
2022-06-08 18:53:04,2022-06-08 15:01:09,小型期06,1,16650,16648,24,35f9ec2133cd4fd7
2022-06-08 18:53:04,2022-06-08 15:01:09,小型期06,1,16650,16647,74,b3ccb2867abf428e
2022-06-08 15:00:38,2022-06-08 11:51:00,小型期06,2,16650,16658,-952,6ccc3896b5a74614
2022-06-08 11:47:20,2022-06-08 11:30:17,小型期06,2,16647,16658,-1252,d1b6280c63884ae1
2022-06-07 21:52:14,2022-06-07 19:18:01,小型期06,1,16450,16499,-2524,e2b0168c29644486
2022-06-07 21:51:43,2022-06-07 18:47:16,小型期06,2,16480,16500,-2150,dbbb82ee82f04200
2022-06-07 18:39:52,2022-06-07 18:19:06,小型期06,2,16475,16482,-848,8772ff03b76a4a96
2022-06-07 17:19:32,2022-06-07 17:07:15,小型期06,2,16485,16491,-748,8fd8e1b164a84adf
2022-06-07 16:30:51,2022-06-07 13:07:25,小型期06,2,16490,16492,-348,6547b3a472f54d24
2022-06-07 13:02:29,2022-06-07 12:31:48,小型期06,2,16495,16515,-2150,e9834c0f5f4248a4
2022-06-07 12:29:17,2022-06-07 11:32:50,小型期06,1,16490,16500,-575,a5d3155d74e94dc1
